time,scene,character,x,y,z,yaw,headX,headY,headZ,headYaw,headLocalYaw,headLocalPitch,headLocalRoll,faceDirX,faceDirY,faceDirZ,facingDir,inCombat,isSpeaking,isListener,dialogueActive,activeBody,activeFace,activeFx
37.417,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.653,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.433,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.433,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.134,0.100,1.801,-1.800,0.134,0.000,0.000,0.000,0.134,-0.000,0.991,,0,1,0,1,"WindScar","",""
37.433,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.654,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.450,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.450,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.130,0.100,1.801,-1.800,0.130,0.000,0.000,0.000,0.130,0.000,0.992,,0,1,0,1,"WindScar","",""
37.450,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.655,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.467,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.467,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.126,0.100,1.801,-1.800,0.126,0.000,0.000,0.000,0.126,0.000,0.992,,0,1,0,1,"WindScar","",""
37.467,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.656,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.483,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.483,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.122,0.100,1.801,-1.800,0.122,0.000,0.000,0.000,0.122,-0.000,0.993,,0,1,0,1,"WindScar","",""
37.483,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.657,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.500,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.500,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.118,0.100,1.801,-1.800,0.118,0.000,0.000,0.000,0.118,-0.000,0.993,,0,1,0,1,"WindScar","",""
37.500,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.658,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.517,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.517,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.114,0.100,1.801,-1.800,0.114,0.000,0.000,0.000,0.114,0.000,0.993,,0,1,0,1,"WindScar","",""
37.517,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.659,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.533,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.533,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.111,0.100,1.801,-1.800,0.111,0.000,0.000,0.000,0.110,-0.000,0.994,,0,1,0,1,"WindScar","",""
37.533,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.659,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.550,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.550,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.107,0.100,1.801,-1.800,0.107,0.000,0.000,0.000,0.106,-0.000,0.994,,0,1,0,1,"WindScar","",""
37.550,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.660,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.567,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.567,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.103,0.100,1.801,-1.800,0.103,0.000,0.000,0.000,0.102,0.000,0.995,,0,1,0,1,"WindScar","",""
37.567,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.661,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.583,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.583,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.099,0.100,1.801,-1.800,0.099,0.000,0.000,0.000,0.099,-0.000,0.995,,0,1,0,1,"WindScar","",""
37.583,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.662,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.600,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.600,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.095,0.100,1.801,-1.800,0.095,0.000,0.000,0.000,0.095,-0.000,0.996,,0,1,0,1,"WindScar","",""
37.600,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.662,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.617,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.617,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.091,0.100,1.801,-1.800,0.091,0.000,0.000,0.000,0.091,0.000,0.996,,0,1,0,1,"WindScar","",""
37.617,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.663,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.633,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.633,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.087,0.100,1.801,-1.800,0.087,0.000,0.000,0.000,0.087,-0.000,0.996,,0,1,0,1,"WindScar","",""
37.633,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.664,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.650,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.650,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.083,0.100,1.801,-1.800,0.083,0.000,0.000,0.000,0.083,-0.000,0.997,,0,1,0,1,"WindScar","",""
37.650,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.664,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.667,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.667,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.079,0.100,1.801,-1.800,0.079,0.000,0.000,0.000,0.079,0.000,0.997,,0,1,0,1,"WindScar","",""
37.667,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.665,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.683,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.683,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.075,0.100,1.801,-1.800,0.075,0.000,0.000,0.000,0.075,-0.000,0.997,,0,1,0,1,"WindScar","",""
37.683,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.665,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.700,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.700,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.071,0.100,1.801,-1.800,0.071,0.000,0.000,0.000,0.071,0.000,0.997,,0,1,0,1,"WindScar","",""
37.700,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.717,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.717,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.067,0.100,1.801,-1.800,0.067,0.000,0.000,0.000,0.067,0.000,0.998,,0,1,0,1,"WindScar","",""
37.717,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.733,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.733,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.063,0.100,1.801,-1.800,0.063,0.000,0.000,0.000,0.063,0.000,0.998,,0,1,0,1,"WindScar","",""
37.733,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.750,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.750,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.059,0.100,1.801,-1.800,0.059,0.000,0.000,0.000,0.059,0.000,0.998,,0,1,0,1,"WindScar","",""
37.750,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.767,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.767,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.055,0.100,1.801,-1.800,0.055,0.000,0.000,0.000,0.055,-0.000,0.998,,0,1,0,1,"WindScar","",""
37.767,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.783,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.783,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.051,0.100,1.801,-1.800,0.051,0.000,0.000,0.000,0.051,-0.000,0.999,,0,1,0,1,"WindScar","",""
37.783,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.800,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.800,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.047,0.100,1.801,-1.800,0.047,0.000,0.000,0.000,0.047,0.000,0.999,,0,1,0,1,"WindScar","",""
37.800,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.817,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.817,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.043,0.100,1.801,-1.800,0.043,0.000,0.000,0.000,0.043,0.000,0.999,,0,1,0,1,"WindScar","",""
37.817,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.833,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.833,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.039,0.100,1.801,-1.800,0.039,0.000,0.000,0.000,0.039,-0.000,0.999,,0,1,0,1,"WindScar","",""
37.833,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.850,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.850,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.036,0.100,1.801,-1.800,0.036,0.000,0.000,0.000,0.036,-0.000,0.999,,0,1,0,1,"WindScar","",""
37.850,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.867,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.867,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.032,0.100,1.801,-1.800,0.032,0.000,0.000,0.000,0.032,-0.000,1.000,,0,1,0,1,"WindScar","",""
37.867,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.883,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.883,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.028,0.100,1.801,-1.800,0.028,0.000,0.000,0.000,0.028,-0.000,1.000,,0,1,0,1,"WindScar","",""
37.883,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.900,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.900,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.024,0.100,1.801,-1.800,0.024,0.000,0.000,0.000,0.024,-0.000,1.000,,0,1,0,1,"WindScar","",""
37.900,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.917,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.917,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.020,0.100,1.801,-1.800,0.020,0.000,0.000,0.000,0.020,0.000,1.000,,0,1,0,1,"WindScar","",""
37.917,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.933,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.933,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.016,0.100,1.801,-1.800,0.016,0.000,0.000,0.000,0.016,0.000,1.000,,0,1,0,1,"WindScar","",""
37.933,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.950,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.950,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.012,0.100,1.801,-1.800,0.012,0.000,0.000,0.000,0.012,-0.000,1.000,,0,1,0,1,"WindScar","",""
37.950,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.967,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.967,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.008,0.100,1.801,-1.800,0.008,0.000,0.000,0.000,0.008,0.000,1.000,,0,1,0,1,"WindScar","",""
37.967,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
37.983,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
37.983,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.004,0.100,1.801,-1.800,0.004,0.000,0.000,0.000,0.004,0.000,1.000,,0,1,0,1,"WindScar","",""
37.983,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.000,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.000,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.000,0.100,1.801,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"WindScar","",""
38.000,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.665,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.017,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.017,"FeudalForestScene","Inuyasha",0.100,0.020,-1.800,0.000,0.100,1.800,-1.800,0.008,0.008,-0.007,0.000,0.008,0.007,1.000,,0,1,0,1,"","",""
38.017,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.665,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.033,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.033,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.000,0.100,1.801,-1.800,0.008,0.008,-0.006,0.000,0.008,0.006,1.000,,0,1,0,1,"","",""
38.033,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.664,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.050,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.050,"FeudalForestScene","Inuyasha",0.100,0.021,-1.800,0.000,0.100,1.801,-1.800,0.008,0.008,-0.006,0.000,0.008,0.006,1.000,,0,1,0,1,"","",""
38.050,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.664,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.067,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.067,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.100,1.802,-1.800,0.008,0.008,-0.006,0.000,0.008,0.006,1.000,,0,1,0,1,"","",""
38.067,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.663,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.083,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.083,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.100,1.802,-1.800,0.008,0.008,-0.006,0.000,0.008,0.006,1.000,,0,1,0,1,"","",""
38.083,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.662,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.100,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.100,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.100,1.802,-1.800,0.008,0.008,-0.005,0.000,0.008,0.005,1.000,,0,1,0,1,"","",""
38.100,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.662,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.117,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.117,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.100,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,-0.000,1.000,,0,1,0,1,"SwayBody","",""
38.117,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.661,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.133,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.133,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.098,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
38.133,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.660,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.150,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.150,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.096,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,-0.000,1.000,,0,1,0,1,"SwayBody","",""
38.150,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.660,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.167,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.167,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.092,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
38.167,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.659,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.183,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.183,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.088,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,-0.000,1.000,,0,1,0,1,"SwayBody","",""
38.183,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.658,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
38.200,"FeudalForestScene","Kagome",-1.400,0.008,1.400,1.880,-1.400,1.608,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
38.200,"FeudalForestScene","Inuyasha",0.100,0.022,-1.800,0.000,0.083,1.802,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
38.200,"FeudalForestScene","Yokai",0.000,0.002,-6.000,-0.187,0.000,1.657,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
